t,f_LJ,f_C,T_v,E_LJ
1734027778,4.72024e-22,3.22072e-14,4.09118e+10,-4.51958e-21
1734027778,4.72024e-22,1.54273e-14,9.37402e+09,-4.51958e-21
1734027778,2.05034e-22,3.21962e-14,4.07876e+10,-4.51992e-21
1734027778,2.05034e-22,1.53876e-14,9.33718e+09,-4.51992e-21
1734027778,6.48375e-23,3.21855e-14,4.0665e+10,-4.51999e-21
1734027778,6.48375e-23,1.53481e-14,9.30079e+09,-4.51999e-21
1734027778,3.19836e-22,3.21751e-14,4.0544e+10,-4.5198e-21
1734027778,3.19836e-22,1.53091e-14,9.26482e+09,-4.5198e-21
1734027778,5.72629e-22,3.21651e-14,4.04246e+10,-4.51935e-21
1734027778,5.72629e-22,1.52703e-14,9.22927e+09,-4.51935e-21
1734027778,8.20136e-22,3.21554e-14,4.03066e+10,-4.51864e-21
1734027778,8.20136e-22,1.5232e-14,9.19415e+09,-4.51864e-21
1734027778,1.06209e-21,3.21458e-14,4.01901e+10,-4.5177e-21
1734027778,1.06209e-21,1.5194e-14,9.15944e+09,-4.5177e-21
1734027778,1.29837e-21,3.21368e-14,4.00751e+10,-4.51651e-21
1734027778,1.29837e-21,1.51562e-14,9.12515e+09,-4.51651e-21
1734027778,1.52839e-21,3.21279e-14,3.99614e+10,-4.51511e-21
1734027778,1.52839e-21,1.51189e-14,9.09127e+09,-4.51511e-21
1734027778,1.75261e-21,3.21194e-14,3.98492e+10,-4.51349e-21
1734027778,1.75261e-21,1.50817e-14,9.0578e+09,-4.51349e-21
1734027778,1.97089e-21,3.21111e-14,3.97382e+10,-4.51167e-21
1734027778,1.97089e-21,1.50449e-14,9.02474e+09,-4.51167e-21
1734027778,2.18275e-21,3.21031e-14,3.96286e+10,-4.50966e-21
1734027778,2.18275e-21,1.50084e-14,8.99209e+09,-4.50966e-21
1734027778,2.38874e-21,3.20954e-14,3.95203e+10,-4.50747e-21
1734027778,2.38874e-21,1.49721e-14,8.95983e+09,-4.50747e-21
1734027778,2.58863e-21,3.2088e-14,3.94132e+10,-4.50511e-21
1734027778,2.58863e-21,1.49361e-14,8.92798e+09,-4.50511e-21
1734027778,2.78248e-21,3.2081e-14,3.93073e+10,-4.5026e-21
1734027778,2.78248e-21,1.49004e-14,8.89654e+09,-4.5026e-21
1734027778,2.97028e-21,3.20742e-14,3.92026e+10,-4.49994e-21
1734027778,2.97028e-21,1.48648e-14,8.86547e+09,-4.49994e-21
1734027778,3.15224e-21,3.20676e-14,3.9099e+10,-4.49716e-21
1734027778,3.15224e-21,1.48296e-14,8.8348e+09,-4.49716e-21
1734027778,3.32804e-21,3.20614e-14,3.89967e+10,-4.49425e-21
1734027778,3.32804e-21,1.47944e-14,8.80453e+09,-4.49425e-21
1734027778,3.49802e-21,3.20554e-14,3.88953e+10,-4.49125e-21
1734027778,3.49802e-21,1.47597e-14,8.77462e+09,-4.49125e-21
1734027778,3.66202e-21,3.20497e-14,3.87951e+10,-4.48815e-21
1734027778,3.66202e-21,1.47251e-14,8.74511e+09,-4.48815e-21
1734027778,3.82028e-21,3.20443e-14,3.8696e+10,-4.48497e-21
1734027778,3.82028e-21,1.46905e-14,8.71597e+09,-4.48497e-21
1734027778,3.97294e-21,3.20392e-14,3.85978e+10,-4.48173e-21
1734027778,3.97294e-21,1.46563e-14,8.68721e+09,-4.48173e-21
1734027778,4.11994e-21,3.20344e-14,3.85007e+10,-4.47843e-21
1734027778,4.11994e-21,1.46222e-14,8.65882e+09,-4.47843e-21
1734027778,4.26139e-21,3.20297e-14,3.84045e+10,-4.47509e-21
1734027778,4.26139e-21,1.45884e-14,8.63079e+09,-4.47509e-21
1734027778,4.39733e-21,3.20255e-14,3.83093e+10,-4.47172e-21
1734027778,4.39733e-21,1.45546e-14,8.60313e+09,-4.47172e-21
1734027779,4.52796e-21,3.20214e-14,3.8215e+10,-4.46833e-21
1734027779,4.52796e-21,1.45212e-14,8.57583e+09,-4.46833e-21
1734027779,4.65326e-21,3.20177e-14,3.81217e+10,-4.46494e-21
1734027779,4.65326e-21,1.44877e-14,8.54889e+09,-4.46494e-21
1734027779,4.77338e-21,3.20142e-14,3.80292e+10,-4.46155e-21
1734027779,4.77338e-21,1.44545e-14,8.5223e+09,-4.46155e-21
1734027779,4.88825e-21,3.2011e-14,3.79376e+10,-4.45817e-21
1734027779,4.88825e-21,1.44214e-14,8.49606e+09,-4.45817e-21
1734027779,4.99823e-21,3.2008e-14,3.78469e+10,-4.45482e-21
1734027779,4.99823e-21,1.43885e-14,8.47017e+09,-4.45482e-21
1734027779,5.10325e-21,3.20053e-14,3.77569e+10,-4.45151e-21
1734027779,5.10325e-21,1.43557e-14,8.44462e+09,-4.45151e-21
1734027779,5.20332e-21,3.20029e-14,3.76678e+10,-4.44824e-21
1734027779,5.20332e-21,1.43231e-14,8.41941e+09,-4.44824e-21
1734027779,5.29872e-21,3.20007e-14,3.75794e+10,-4.44503e-21
1734027779,5.29872e-21,1.42905e-14,8.39453e+09,-4.44503e-21
1734027779,5.38931e-21,3.19988e-14,3.74919e+10,-4.44188e-21
1734027779,5.38931e-21,1.42582e-14,8.36999e+09,-4.44188e-21
1734027779,5.47547e-21,3.19971e-14,3.7405e+10,-4.43881e-21
1734027779,5.47547e-21,1.42259e-14,8.34578e+09,-4.43881e-21
1734027779,5.55701e-21,3.19958e-14,3.73189e+10,-4.43582e-21
1734027779,5.55701e-21,1.41938e-14,8.32189e+09,-4.43582e-21
1734027779,5.63415e-21,3.19946e-14,3.72335e+10,-4.43292e-21
1734027779,5.63415e-21,1.41618e-14,8.29831e+09,-4.43292e-21
1734027779,5.7068e-21,3.19937e-14,3.71488e+10,-4.43012e-21
1734027779,5.7068e-21,1.41299e-14,8.27506e+09,-4.43012e-21
1734027779,5.77539e-21,3.1993e-14,3.70648e+10,-4.42742e-21
1734027779,5.77539e-21,1.40981e-14,8.25211e+09,-4.42742e-21
1734027779,5.83957e-21,3.19927e-14,3.69814e+10,-4.42484e-21
1734027779,5.83957e-21,1.40664e-14,8.22948e+09,-4.42484e-21
1734027779,5.89973e-21,3.19926e-14,3.68987e+10,-4.42237e-21
1734027779,5.89973e-21,1.40348e-14,8.20716e+09,-4.42237e-21
1734027779,5.95564e-21,3.19927e-14,3.68166e+10,-4.42003e-21
1734027779,5.95564e-21,1.40034e-14,8.18513e+09,-4.42003e-21
1734027779,6.00765e-21,3.19931e-14,3.67351e+10,-4.41782e-21
1734027779,6.00765e-21,1.3972e-14,8.1634e+09,-4.41782e-21
1734027779,6.05562e-21,3.19937e-14,3.66541e+10,-4.41575e-21
1734027779,6.05562e-21,1.39407e-14,8.14197e+09,-4.41575e-21
1734027779,6.09978e-21,3.19946e-14,3.65738e+10,-4.41381e-21
1734027779,6.09978e-21,1.39095e-14,8.12083e+09,-4.41381e-21
1734027779,6.14008e-21,3.19957e-14,3.6494e+10,-4.41202e-21
1734027779,6.14008e-21,1.38783e-14,8.09997e+09,-4.41202e-21
1734027779,6.17648e-21,3.1997e-14,3.64148e+10,-4.41038e-21
1734027779,6.17648e-21,1.38474e-14,8.0794e+09,-4.41038e-21
1734027779,6.20918e-21,3.19986e-14,3.63361e+10,-4.4089e-21
1734027779,6.20918e-21,1.38164e-14,8.05909e+09,-4.4089e-21
1734027779,6.23811e-21,3.20005e-14,3.62579e+10,-4.40757e-21
1734027779,6.23811e-21,1.37856e-14,8.03907e+09,-4.40757e-21
1734027779,6.26333e-21,3.20025e-14,3.61802e+10,-4.4064e-21
1734027779,6.26333e-21,1.37548e-14,8.01932e+09,-4.4064e-21
1734027779,6.28489e-21,3.20048e-14,3.6103e+10,-4.4054e-21
1734027779,6.28489e-21,1.37242e-14,7.99983e+09,-4.4054e-21
1734027779,6.30281e-21,3.20074e-14,3.60263e+10,-4.40455e-21
1734027779,6.30281e-21,1.36935e-14,7.98062e+09,-4.40455e-21
1734027779,6.31713e-21,3.20102e-14,3.595e+10,-4.40388e-21
1734027779,6.31713e-21,1.3663e-14,7.96164e+09,-4.40388e-21
1734027779,6.32788e-21,3.20132e-14,3.58742e+10,-4.40337e-21
1734027779,6.32788e-21,1.36326e-14,7.94294e+09,-4.40337e-21
1734027779,6.33508e-21,3.20165e-14,3.57988e+10,-4.40303e-21
1734027779,6.33508e-21,1.36021e-14,7.92448e+09,-4.40303e-21
1734027779,6.33861e-21,3.20199e-14,3.57239e+10,-4.40286e-21
1734027779,6.33861e-21,1.35719e-14,7.90627e+09,-4.40286e-21
1734027779,6.33861e-21,3.20237e-14,3.56493e+10,-4.40286e-21
1734027779,6.33861e-21,1.35416e-14,7.88831e+09,-4.40286e-21
1734027779,6.33497e-21,3.20277e-14,3.55751e+10,-4.40303e-21
1734027779,6.33497e-21,1.35114e-14,7.87058e+09,-4.40303e-21
1734027779,6.32788e-21,3.20319e-14,3.55014e+10,-4.40337e-21
1734027779,6.32788e-21,1.34813e-14,7.85309e+09,-4.40337e-21
1734027779,6.31713e-21,3.20363e-14,3.5428e+10,-4.40388e-21
1734027779,6.31713e-21,1.34512e-14,7.83583e+09,-4.40388e-21
1734027779,6.30281e-21,3.20409e-14,3.53549e+10,-4.40455e-21
1734027779,6.30281e-21,1.34212e-14,7.8188e+09,-4.40455e-21
1734027779,6.285e-21,3.20457e-14,3.52822e+10,-4.4054e-21
1734027779,6.285e-21,1.33913e-14,7.80198e+09,-4.4054e-21
1734027779,6.26345e-21,3.20508e-14,3.52098e+10,-4.4064e-21
1734027779,6.26345e-21,1.33615e-14,7.78539e+09,-4.4064e-21
1734027779,6.23823e-21,3.20561e-14,3.51378e+10,-4.40756e-21
1734027779,6.23823e-21,1.33317e-14,7.76901e+09,-4.40756e-21
1734027779,6.20941e-21,3.20617e-14,3.50661e+10,-4.40889e-21
1734027779,6.20941e-21,1.33019e-14,7.75285e+09,-4.40889e-21
1734027779,6.17694e-21,3.20674e-14,3.49946e+10,-4.41036e-21
1734027779,6.17694e-21,1.32723e-14,7.73689e+09,-4.41036e-21
1734027779,6.14065e-21,3.20734e-14,3.49235e+10,-4.412e-21
1734027779,6.14065e-21,1.32426e-14,7.72113e+09,-4.412e-21
1734027779,6.1007e-21,3.20795e-14,3.48526e+10,-4.41377e-21
1734027779,6.1007e-21,1.32131e-14,7.70557e+09,-4.41377e-21
1734027779,6.0569e-21,3.2086e-14,3.4782e+10,-4.4157e-21
1734027779,6.0569e-21,1.31835e-14,7.69022e+09,-4.4157e-21
1734027779,6.00916e-21,3.20926e-14,3.47116e+10,-4.41775e-21
1734027779,6.00916e-21,1.31541e-14,7.67504e+09,-4.41775e-21
1734027779,5.95764e-21,3.20995e-14,3.46415e+10,-4.41995e-21
1734027779,5.95764e-21,1.31246e-14,7.66006e+09,-4.41995e-21
1734027779,5.90211e-21,3.21065e-14,3.45717e+10,-4.42227e-21
1734027779,5.90211e-21,1.30953e-14,7.64525e+09,-4.42227e-21
1734027779,5.84257e-21,3.21138e-14,3.45021e+10,-4.42472e-21
1734027779,5.84257e-21,1.3066e-14,7.63063e+09,-4.42472e-21
1734027779,5.77891e-21,3.21212e-14,3.44326e+10,-4.42728e-21
1734027779,5.77891e-21,1.30367e-14,7.61616e+09,-4.42728e-21
1734027779,5.71122e-21,3.21289e-14,3.43634e+10,-4.42995e-21
1734027779,5.71122e-21,1.30075e-14,7.60187e+09,-4.42995e-21
1734027779,5.63937e-21,3.21368e-14,3.42944e+10,-4.43272e-21
1734027779,5.63937e-21,1.29784e-14,7.58775e+09,-4.43272e-21
1734027779,5.56319e-21,3.21449e-14,3.42255e+10,-4.43559e-21
1734027779,5.56319e-21,1.29492e-14,7.57378e+09,-4.43559e-21
1734027779,5.48263e-21,3.21533e-14,3.41569e+10,-4.43855e-21
1734027779,5.48263e-21,1.29201e-14,7.55997e+09,-4.43855e-21
1734027779,5.39776e-21,3.21618e-14,3.40884e+10,-4.44159e-21
1734027779,5.39776e-21,1.28911e-14,7.54631e+09,-4.44159e-21
1734027779,5.30849e-21,3.21705e-14,3.40201e+10,-4.44469e-21
1734027779,5.30849e-21,1.28622e-14,7.5328e+09,-4.44469e-21
1734027779,5.21461e-21,3.21793e-14,3.39518e+10,-4.44787e-21
1734027779,5.21461e-21,1.28333e-14,7.51941e+09,-4.44787e-21
1734027779,5.11614e-21,3.21885e-14,3.38838e+10,-4.45109e-21
1734027779,5.11614e-21,1.28043e-14,7.50618e+09,-4.45109e-21
1734027779,5.01307e-21,3.21978e-14,3.38159e+10,-4.45436e-21
1734027779,5.01307e-21,1.27755e-14,7.49307e+09,-4.45436e-21
1734027779,4.90513e-21,3.22074e-14,3.3748e+10,-4.45767e-21
1734027779,4.90513e-21,1.27467e-14,7.48008e+09,-4.45767e-21
1734027779,4.79242e-21,3.2217e-14,3.36804e+10,-4.46099e-21
1734027779,4.79242e-21,1.2718e-14,7.46721e+09,-4.46099e-21
1734027780,4.67475e-21,3.22269e-14,3.36128e+10,-4.46434e-21
1734027780,4.67475e-21,1.26893e-14,7.45447e+09,-4.46434e-21
1734027780,4.55219e-21,3.2237e-14,3.35452e+10,-4.46769e-21
1734027780,4.55219e-21,1.26606e-14,7.44183e+09,-4.46769e-21
1734027780,4.42449e-21,3.22473e-14,3.34778e+10,-4.47103e-21
1734027780,4.42449e-21,1.2632e-14,7.4293e+09,-4.47103e-21
1734027780,4.2917e-21,3.22577e-14,3.34105e+10,-4.47435e-21
1734027780,4.2917e-21,1.26034e-14,7.41686e+09,-4.47435e-21
1734027780,4.15382e-21,3.22683e-14,3.33432e+10,-4.47764e-21
1734027780,4.15382e-21,1.25749e-14,7.40452e+09,-4.47764e-21
1734027780,4.01067e-21,3.22792e-14,3.3276e+10,-4.4809e-21
1734027780,4.01067e-21,1.25464e-14,7.39227e+09,-4.4809e-21
1734027780,3.86205e-21,3.22902e-14,3.32088e+10,-4.4841e-21
1734027780,3.86205e-21,1.25179e-14,7.3801e+09,-4.4841e-21
1734027780,3.70823e-21,3.23013e-14,3.31416e+10,-4.48724e-21
1734027780,3.70823e-21,1.24895e-14,7.36801e+09,-4.48724e-21
1734027780,3.54912e-21,3.23127e-14,3.30745e+10,-4.4903e-21
1734027780,3.54912e-21,1.24611e-14,7.35599e+09,-4.4903e-21
1734027780,3.38441e-21,3.23243e-14,3.30075e+10,-4.49328e-21
1734027780,3.38441e-21,1.24328e-14,7.34404e+09,-4.49328e-21
1734027780,3.21409e-21,3.2336e-14,3.29404e+10,-4.49616e-21
1734027780,3.21409e-21,1.24045e-14,7.33215e+09,-4.49616e-21
1734027780,3.03838e-21,3.23479e-14,3.28734e+10,-4.49892e-21
1734027780,3.03838e-21,1.23762e-14,7.32031e+09,-4.49892e-21
1734027780,2.85727e-21,3.23599e-14,3.28063e+10,-4.50157e-21
1734027780,2.85727e-21,1.23481e-14,7.30852e+09,-4.50157e-21
1734027780,2.67043e-21,3.23721e-14,3.27392e+10,-4.50408e-21
1734027780,2.67043e-21,1.23199e-14,7.29677e+09,-4.50408e-21
1734027780,2.47828e-21,3.23844e-14,3.26722e+10,-4.50644e-21
1734027780,2.47828e-21,1.22918e-14,7.28506e+09,-4.50644e-21
1734027780,2.2804e-21,3.23969e-14,3.26051e+10,-4.50865e-21
1734027780,2.2804e-21,1.22637e-14,7.27338e+09,-4.50865e-21
1734027780,2.07716e-21,3.24096e-14,3.2538e+10,-4.51069e-21
1734027780,2.07716e-21,1.22356e-14,7.26172e+09,-4.51069e-21
1734027780,1.86832e-21,3.24225e-14,3.24708e+10,-4.51256e-21
1734027780,1.86832e-21,1.22076e-14,7.25008e+09,-4.51256e-21
1734027780,1.65388e-21,3.24354e-14,3.24036e+10,-4.51424e-21
1734027780,1.65388e-21,1.21796e-14,7.23844e+09,-4.51424e-21
1734027780,1.43426e-21,3.24486e-14,3.23363e+10,-4.51572e-21
1734027780,1.43426e-21,1.21517e-14,7.22681e+09,-4.51572e-21
1734027780,1.20953e-21,3.24618e-14,3.2269e+10,-4.51699e-21
1734027780,1.20953e-21,1.21239e-14,7.21518e+09,-4.51699e-21
1734027780,9.79739e-22,3.24752e-14,3.22016e+10,-4.51805e-21
1734027780,9.79739e-22,1.2096e-14,7.20353e+09,-4.51805e-21
1734027780,7.44926e-22,3.24887e-14,3.21342e+10,-4.51889e-21
1734027780,7.44926e-22,1.20682e-14,7.19188e+09,-4.51889e-21
1734027780,5.05011e-22,3.25024e-14,3.20667e+10,-4.51949e-21
1734027780,5.05011e-22,1.20404e-14,7.18019e+09,-4.51949e-21
1734027780,2.5935e-22,3.25161e-14,3.19991e+10,-4.51987e-21
1734027780,2.5935e-22,1.20127e-14,7.16847e+09,-4.51987e-21
1734027780,1.12704e-23,3.25302e-14,3.19313e+10,-4.52e-21
1734027780,1.12704e-23,1.19849e-14,7.15672e+09,-4.52e-21
1734027780,2.426e-22,3.25442e-14,3.18635e+10,-4.51989e-21
1734027780,2.426e-22,1.19573e-14,7.14492e+09,-4.51989e-21
1734027780,4.99431e-22,3.25583e-14,3.17957e+10,-4.51953e-21
1734027780,4.99431e-22,1.19298e-14,7.13307e+09,-4.51953e-21
1734027780,7.60747e-22,3.25726e-14,3.17276e+10,-4.51892e-21
1734027780,7.60747e-22,1.19022e-14,7.12116e+09,-4.51892e-21
1734027780,1.02585e-21,3.2587e-14,3.16595e+10,-4.51806e-21
1734027780,1.02585e-21,1.18746e-14,7.10918e+09,-4.51806e-21
1734027780,1.29404e-21,3.26015e-14,3.15913e+10,-4.51695e-21
1734027780,1.29404e-21,1.18471e-14,7.09713e+09,-4.51695e-21
1734027780,1.56463e-21,3.26161e-14,3.15229e+10,-4.51559e-21
1734027780,1.56463e-21,1.18197e-14,7.085e+09,-4.51559e-21
1734027780,1.83846e-21,3.26308e-14,3.14544e+10,-4.51398e-21
1734027780,1.83846e-21,1.17923e-14,7.07278e+09,-4.51398e-21
1734027780,2.11394e-21,3.26455e-14,3.13858e+10,-4.51214e-21
1734027780,2.11394e-21,1.1765e-14,7.06046e+09,-4.51214e-21
1734027780,2.39109e-21,3.26604e-14,3.13171e+10,-4.51005e-21
1734027780,2.39109e-21,1.17377e-14,7.04805e+09,-4.51005e-21
1734027780,2.66964e-21,3.26753e-14,3.12482e+10,-4.50774e-21
1734027780,2.66964e-21,1.17104e-14,7.03553e+09,-4.50774e-21
1734027780,2.94898e-21,3.26904e-14,3.11791e+10,-4.50521e-21
1734027780,2.94898e-21,1.16831e-14,7.02288e+09,-4.50521e-21
1734027780,3.22866e-21,3.27054e-14,3.11099e+10,-4.50247e-21
1734027780,3.22866e-21,1.1656e-14,7.01012e+09,-4.50247e-21
1734027780,3.50802e-21,3.27206e-14,3.10406e+10,-4.49954e-21
1734027780,3.50802e-21,1.16289e-14,6.99723e+09,-4.49954e-21
1734027780,3.78657e-21,3.27358e-14,3.0971e+10,-4.49641e-21
1734027780,3.78657e-21,1.16018e-14,6.98419e+09,-4.49641e-21
1734027780,4.06378e-21,3.27512e-14,3.09014e+10,-4.49312e-21
1734027780,4.06378e-21,1.15747e-14,6.97103e+09,-4.49312e-21
1734027780,4.33895e-21,3.27664e-14,3.08316e+10,-4.48967e-21
1734027780,4.33895e-21,1.15478e-14,6.9577e+09,-4.48967e-21
1734027780,4.61152e-21,3.27818e-14,3.07616e+10,-4.48609e-21
1734027780,4.61152e-21,1.15208e-14,6.94423e+09,-4.48609e-21
1734027780,4.88093e-21,3.27973e-14,3.06914e+10,-4.48238e-21
1734027780,4.88093e-21,1.14939e-14,6.93059e+09,-4.48238e-21
1734027780,5.14645e-21,3.28128e-14,3.06211e+10,-4.47858e-21
1734027780,5.14645e-21,1.14671e-14,6.91678e+09,-4.47858e-21
1734027780,5.40749e-21,3.28283e-14,3.05506e+10,-4.47469e-21
1734027780,5.40749e-21,1.14403e-14,6.9028e+09,-4.47469e-21
1734027780,5.6633e-21,3.28438e-14,3.04799e+10,-4.47075e-21
1734027780,5.6633e-21,1.14136e-14,6.88864e+09,-4.47075e-21
1734027780,5.91314e-21,3.28594e-14,3.04091e+10,-4.46678e-21
1734027780,5.91314e-21,1.13869e-14,6.87429e+09,-4.46678e-21
1734027780,6.15649e-21,3.28749e-14,3.0338e+10,-4.46279e-21
1734027780,6.15649e-21,1.13603e-14,6.85976e+09,-4.46279e-21
1734027780,6.39266e-21,3.28906e-14,3.02668e+10,-4.45881e-21
1734027780,6.39266e-21,1.13337e-14,6.84504e+09,-4.45881e-21
1734027780,6.62073e-21,3.29062e-14,3.01955e+10,-4.45487e-21
1734027780,6.62073e-21,1.13072e-14,6.83011e+09,-4.45487e-21
1734027780,6.84027e-21,3.29218e-14,3.0124e+10,-4.45099e-21
1734027780,6.84027e-21,1.12808e-14,6.81499e+09,-4.45099e-21
1734027780,7.05051e-21,3.29374e-14,3.00523e+10,-4.44719e-21
1734027780,7.05051e-21,1.12544e-14,6.79966e+09,-4.44719e-21
1734027780,7.25088e-21,3.2953e-14,2.99804e+10,-4.4435e-21
1734027780,7.25088e-21,1.12282e-14,6.78412e+09,-4.4435e-21
1734027780,7.44079e-21,3.29686e-14,2.99084e+10,-4.43993e-21
1734027780,7.44079e-21,1.12019e-14,6.76837e+09,-4.43993e-21
1734027780,7.61944e-21,3.29843e-14,2.98362e+10,-4.43652e-21
1734027780,7.61944e-21,1.11757e-14,6.7524e+09,-4.43652e-21
1734027780,7.78644e-21,3.29998e-14,2.97637e+10,-4.43329e-21
1734027780,7.78644e-21,1.11496e-14,6.7362e+09,-4.43329e-21
1734027780,7.94111e-21,3.30154e-14,2.96913e+10,-4.43025e-21
1734027780,7.94111e-21,1.11237e-14,6.7198e+09,-4.43025e-21
1734027780,8.08295e-21,3.3031e-14,2.96186e+10,-4.42743e-21
1734027780,8.08295e-21,1.10977e-14,6.70318e+09,-4.42743e-21
1734027780,8.21161e-21,3.30465e-14,2.95457e+10,-4.42485e-21
1734027780,8.21161e-21,1.10718e-14,6.68633e+09,-4.42485e-21
1734027781,8.3265e-21,3.30619e-14,2.94727e+10,-4.42252e-21
1734027781,8.3265e-21,1.10461e-14,6.66925e+09,-4.42252e-21
1734027781,8.42737e-21,3.30773e-14,2.93996e+10,-4.42046e-21
1734027781,8.42737e-21,1.10204e-14,6.65196e+09,-4.42046e-21
1734027781,8.51381e-21,3.30927e-14,2.93263e+10,-4.41868e-21
1734027781,8.51381e-21,1.09948e-14,6.63444e+09,-4.41868e-21
1734027781,8.58552e-21,3.31081e-14,2.92528e+10,-4.41719e-21
1734027781,8.58552e-21,1.09693e-14,6.61671e+09,-4.41719e-21
1734027781,8.64229e-21,3.31234e-14,2.91793e+10,-4.41601e-21
1734027781,8.64229e-21,1.09439e-14,6.59875e+09,-4.41601e-21
1734027781,8.68394e-21,3.31387e-14,2.91057e+10,-4.41514e-21
1734027781,8.68394e-21,1.09186e-14,6.58058e+09,-4.41514e-21
1734027781,8.71037e-21,3.31539e-14,2.90318e+10,-4.41459e-21
1734027781,8.71037e-21,1.08933e-14,6.56218e+09,-4.41459e-21
1734027781,8.72154e-21,3.31691e-14,2.89579e+10,-4.41435e-21
1734027781,8.72154e-21,1.08682e-14,6.54356e+09,-4.41435e-21
1734027781,8.71728e-21,3.31842e-14,2.88839e+10,-4.41444e-21
1734027781,8.71728e-21,1.08433e-14,6.52475e+09,-4.41444e-21
1734027781,8.69765e-21,3.31993e-14,2.88098e+10,-4.41485e-21
1734027781,8.69765e-21,1.08184e-14,6.50572e+09,-4.41485e-21
1734027781,8.66294e-21,3.32143e-14,2.87357e+10,-4.41558e-21
1734027781,8.66294e-21,1.07936e-14,6.48648e+09,-4.41558e-21
1734027781,8.61314e-21,3.32292e-14,2.86614e+10,-4.41662e-21
1734027781,8.61314e-21,1.07691e-14,6.46704e+09,-4.41662e-21
1734027781,8.54863e-21,3.32441e-14,2.85871e+10,-4.41796e-21
1734027781,8.54863e-21,1.07446e-14,6.44742e+09,-4.41796e-21
1734027781,8.46942e-21,3.32589e-14,2.85127e+10,-4.41959e-21
1734027781,8.46942e-21,1.07202e-14,6.42759e+09,-4.41959e-21
1734027781,8.37592e-21,3.32736e-14,2.84382e+10,-4.42151e-21
1734027781,8.37592e-21,1.06961e-14,6.40758e+09,-4.42151e-21
1734027781,8.26858e-21,3.32883e-14,2.83637e+10,-4.4237e-21
1734027781,8.26858e-21,1.0672e-14,6.38739e+09,-4.4237e-21
1734027781,8.14771e-21,3.3303e-14,2.82892e+10,-4.42614e-21
1734027781,8.14771e-21,1.06481e-14,6.36703e+09,-4.42614e-21
1734027781,8.01383e-21,3.33174e-14,2.82147e+10,-4.42881e-21
1734027781,8.01383e-21,1.06244e-14,6.3465e+09,-4.42881e-21
1734027781,7.86736e-21,3.33319e-14,2.81402e+10,-4.43171e-21
1734027781,7.86736e-21,1.06008e-14,6.32581e+09,-4.43171e-21
1734027781,7.70893e-21,3.33463e-14,2.80657e+10,-4.4348e-21
1734027781,7.70893e-21,1.05775e-14,6.30496e+09,-4.4348e-21
1734027781,7.53892e-21,3.33607e-14,2.79911e+10,-4.43807e-21
1734027781,7.53892e-21,1.05542e-14,6.28396e+09,-4.43807e-21
1734027781,7.35793e-21,3.33749e-14,2.79167e+10,-4.44149e-21
1734027781,7.35793e-21,1.05312e-14,6.26284e+09,-4.44149e-21
1734027781,7.16671e-21,3.33892e-14,2.78423e+10,-4.44505e-21
1734027781,7.16671e-21,1.05084e-14,6.24158e+09,-4.44505e-21
1734027781,6.96583e-21,3.34033e-14,2.7768e+10,-4.44873e-21
1734027781,6.96583e-21,1.04857e-14,6.2202e+09,-4.44873e-21
1734027781,6.75586e-21,3.34173e-14,2.76937e+10,-4.45249e-21
1734027781,6.75586e-21,1.04633e-14,6.1987e+09,-4.45249e-21
1734027781,6.53745e-21,3.34314e-14,2.76195e+10,-4.45632e-21
1734027781,6.53745e-21,1.04411e-14,6.17709e+09,-4.45632e-21
1734027781,6.31136e-21,3.34452e-14,2.75454e+10,-4.46019e-21
1734027781,6.31136e-21,1.04192e-14,6.15539e+09,-4.46019e-21
1734027781,6.07814e-21,3.34592e-14,2.74715e+10,-4.46409e-21
1734027781,6.07814e-21,1.03974e-14,6.1336e+09,-4.46409e-21
1734027781,5.83849e-21,3.34729e-14,2.73976e+10,-4.46798e-21
1734027781,5.83849e-21,1.03759e-14,6.11172e+09,-4.46798e-21
1734027781,5.59321e-21,3.34867e-14,2.7324e+10,-4.47185e-21
1734027781,5.59321e-21,1.03547e-14,6.08978e+09,-4.47185e-21
1734027781,5.3427e-21,3.35004e-14,2.72505e+10,-4.47567e-21
1734027781,5.3427e-21,1.03337e-14,6.06777e+09,-4.47567e-21
1734027781,5.08771e-21,3.3514e-14,2.71771e+10,-4.47943e-21
1734027781,5.08771e-21,1.03129e-14,6.0457e+09,-4.47943e-21
1734027781,4.82898e-21,3.35276e-14,2.71041e+10,-4.48311e-21
1734027781,4.82898e-21,1.02925e-14,6.02361e+09,-4.48311e-21
1734027781,4.56709e-21,3.3541e-14,2.70311e+10,-4.48668e-21
1734027781,4.56709e-21,1.02723e-14,6.00147e+09,-4.48668e-21
1734027781,4.30262e-21,3.35545e-14,2.69585e+10,-4.49014e-21
1734027781,4.30262e-21,1.02524e-14,5.97931e+09,-4.49014e-21
1734027781,4.0361e-21,3.35678e-14,2.68861e+10,-4.49346e-21
1734027781,4.0361e-21,1.02329e-14,5.95713e+09,-4.49346e-21
1734027781,3.7682e-21,3.35811e-14,2.6814e+10,-4.49663e-21
1734027781,3.7682e-21,1.02136e-14,5.93495e+09,-4.49663e-21
1734027781,3.49942e-21,3.35944e-14,2.67422e+10,-4.49963e-21
1734027781,3.49942e-21,1.01947e-14,5.91277e+09,-4.49963e-21
1734027781,3.2304e-21,3.36076e-14,2.66707e+10,-4.50246e-21
1734027781,3.2304e-21,1.01761e-14,5.8906e+09,-4.50246e-21
